-5	0	41	-3	16	48	1	11	217,83
-5	-1	41	2	21	45	0	13	209,62
-5	2	42	13	13	45	-1	7	112,47
-5	3	43	14	17	27	-2	5	178,49
-5	1	43	15	6	25	-3	9	2,82
-5	-3	44	-11	31	37	-2	17	-66,22
-5	1	44	3	39	36	0	9	172,5
-5	-1	44	8	23	46	-1	13	176,77
-5	3	44	16	27	42	-3	5	-9,85
-5	1	45	-12	0	31	-2	9	218,31
-5	-3	45	-7	8	53	-1	17	16,37
-5	1	45	2	9	32	-2	9	-38,45
-5	1	45	5	0	33	-2	9	218,54
-5	-5	45	5	31	48	0	21	-41,16
-5	1	46	1	24	28	-2	9	72,31
-5	2	46	1	8	34	1	7	-32,27
-5	0	46	4	27	31	1	11	-11,26
-5	3	46	14	14	44	1	5	114,43
-5	2	47	7	38	37	1	7	152,27
-5	-1	47	16	3	35	-2	13	89,53
-5	-2	48	-11	37	49	1	15	146,9
-5	-2	48	-6	26	48	-1	15	50,75
-5	-4	48	0	33	40	-2	19	-31,1
-5	-3	48	9	24	25	-3	17	89,16
-5	-3	48	15	24	31	1	17	93,21
-5	-3	49	-1	4	51	0	17	47,21
-5	-1	49	1	9	49	-2	13	-37,45
-5	1	49	12	17	48	-1	9	198,99
-5	-1	50	-11	19	37	1	13	212,26
-5	-3	50	-9	36	34	-3	17	47,84
-5	0	51	-6	30	25	0	11	-132,05
-5	-1	51	-2	35	40	-2	13	2,72
-5	4	51	4	5	52	-3	3	-16,19
-5	3	51	9	27	32	-2	5	-69,85
-5	-2	51	14	4	53	1	15	63,81
-5	2	51	16	17	48	0	7	144,43
-5	4	52	13	26	32	1	3	-16,45
-5	-4	53	-7	28	48	0	19	-61,73
-5	2	53	-7	2	50	1	7	115,78
-5	1	53	-6	33	25	-1	9	-72,23
-5	4	53	0	11	40	-2	3	-48,37
-5	1	53	12	31	39	0	9	-128,92
-5	-5	54	-6	22	32	0	21	111,99
-5	4	54	-2	16	51	1	3	140,85
-5	-1	54	2	21	37	1	13	168,72
-5	1	55	-6	33	49	1	9	-50,54
-5	-1	55	-1	12	40	0	13	-16,26
-5	-1	55	10	23	35	-2	13	70,47
-5	-5	55	13	11	48	-1	21	16,49
-5	-3	55	16	20	31	1	17	162,89
-5	-5	56	-9	-2	48	-1	21	281,07
-5	-2	56	-7	7	52	-1	15	-40,2
-5	3	56	5	37	27	1	5	45,25
-5	-3	57	-8	20	30	-1	17	171,11
-5	1	57	-1	16	40	-2	9	111,69
-5	-3	57	7	9	43	-3	17	-65,92
-5	-3	57	14	38	50	-1	17	147,56
-5	-3	57	15	38	33	1	17	106,09
-5	3	59	2	3	28	-2	5	13,74
-5	2	59	3	16	40	1	7	108,49
-5	3	59	8	38	32	0	5	35,09
-4	-1	13	-3	2	47	-3	13	263,5
-4	1	13	5	-1	38	0	9	347,97
-4	-1	13	10	2	34	1	13	270,14
-4	1	13	13	10	52	-1	9	109,85
-4	-2	14	-10	25	45	0	15	153,29
-4	-4	14	-9	19	36	0	19	301,32
-4	2	15	-11	33	37	-1	7	69,92
-4	-4	15	-10	29	43	0	19	37,05
-4	1	15	-3	29	30	-3	9	21,09
-4	-1	15	4	-2	45	-2	13	386,93
-4	-3	15	13	10	34	1	17	110,62
-4	-3	16	-8	4	27	0	17	155,11
-4	3	16	-6	7	53	0	5	48,81
-4	4	16	-2	23	48	0	3	197,05
-4	-2	16	0	1	51	-3	15	312,53
-4	4	16	0	1	42	-3	3	275,98
-4	-3	16	2	32	46	-1	17	78,06
-4	1	16	5	18	32	-3	9	290,7
-4	4	17	-7	29	46	-1	3	42,08
-4	1	17	10	-1	39	-2	9	343,06
-4	0	19	-9	31	32	-1	11	29,92
-4	-3	19	-3	23	32	-1	17	249,86
-4	-2	19	0	-1	30	-3	15	358,96
-4	4	19	0	16	52	-1	3	266,73
-4	-4	20	-9	8	43	-3	19	89,21
-4	2	20	9	27	45	-1	7	93,54
-4	-5	20	11	15	25	-3	21	238,64
-4	1	21	-11	24	46	1	9	202
-4	4	21	-7	18	25	-1	3	291,43
-4	-2	21	3	-2	47	-3	15	381,12
-4	-2	21	7	14	50	0	15	200,13
-4	-3	21	14	24	24	-2	17	164,2
-4	0	22	-11	6	50	-2	11	85,54
-4	3	22	-9	26	49	0	5	84,71
-4	0	22	-9	14	51	-1	11	233,34
-4	2	22	-7	31	39	1	7	22,43
-4	4	22	7	2	29	-1	3	253,67
-4	1	22	8	7	33	-2	9	57,66
-4	-5	22	14	37	37	-2	21	201,29
-4	0	23	-5	-1	46	1	11	367,6
-4	3	23	14	37	44	0	5	174,02
-4	-1	24	-11	4	28	1	13	169,79
-4	-4	24	-8	26	25	-2	19	87,14
-4	-2	24	0	33	33	0	15	18,69
-4	4	24	3	15	32	-1	3	233,77
-4	0	24	4	21	46	-2	11	266,23
-4	2	25	-8	22	31	1	7	248,63
-4	-1	25	-5	21	29	1	13	270,86
-4	3	25	3	37	52	1	5	204,18
-4	-4	25	6	13	42	1	19	183,5
-4	-3	25	6	9	25	-2	17	52,39
-4	4	25	11	29	30	1	3	4,52
-4	-4	25	14	26	34	-1	19	133,86
-4	-5	26	-10	3	23	-1	21	225,58
-4	-2	26	-3	23	48	0	15	215,84
-4	-5	26	-2	34	38	-3	21	79,05
-4	-1	26	3	24	41	1	13	189,03
-4	-3	26	8	9	48	-2	17	64,47
-4	-2	27	5	25	23	-1	15	131,73
-4	-3	28	-7	4	33	-1	17	171,2
-4	1	28	13	26	48	-1	9	125,74
-4	-3	29	-12	8	34	0	17	46,55
-4	1	29	-12	34	31	1	9	62,61
-4	4	29	-2	3	28	-3	3	173,32
-4	0	29	10	7	51	-2	11	51,35
-4	-3	30	1	2	34	-1	17	256,24
-4	-2	30	6	33	30	-1	15	47,49
-4	0	30	8	5	34	-1	11	123,82
-4	-3	31	-12	31	32	0	17	-25,44
-4	-2	31	-11	24	44	-3	15	176,8
-4	-3	31	4	-2	37	0	17	348,99
-4	3	31	4	22	48	-3	5	222,92
-4	-1	31	5	1	41	-1	13	290,68
-4	-3	31	9	14	41	0	17	172,24
-4	3	31	15	32	32	1	5	-2,49
-4	-3	32	-5	24	43	1	17	187,2
-4	-1	32	-3	0	34	-1	13	333,21
-4	-3	32	-2	16	29	-2	17	217,27
-4	-4	32	3	12	31	-1	19	138,86
-4	-3	32	9	38	37	-3	17	230,12
-4	-4	32	14	30	30	0	19	-28,6
-4	3	33	0	17	28	-1	5	254,84
-4	-1	33	3	13	42	-1	13	163,55
-4	0	33	4	22	24	-1	11	233,98
-4	-2	33	10	11	30	-1	15	94,8
-4	-2	34	5	35	38	1	15	104,93
-4	0	35	-8	24	48	0	11	139
-4	3	35	10	33	25	-1	5	9,39
-4	-3	35	12	3	40	-2	17	164,96
-4	3	36	1	19	36	-2	5	235,66
-4	-2	37	-7	21	38	-2	15	236,79
-4	4	37	9	39	26	-1	3	224,95
-4	1	37	11	-1	52	-2	9	303,35
-4	2	37	16	-1	29	-3	7	321,55
-4	-2	38	-1	12	36	0	15	74,32
-4	2	38	1	22	47	0	7	198,71
-4	2	38	11	6	39	-3	7	45,49
-4	-2	39	7	9	52	-2	15	30,24
-4	2	39	8	33	45	-1	7	25,85
-4	1	39	12	15	33	0	9	167,33
-4	3	39	13	-2	49	0	5	310,29
-4	-3	39	16	6	31	1	17	68,52
-4	1	40	-10	33	24	-2	9	-33,51
-4	-3	40	0	-2	42	-3	17	348,87
-4	1	40	3	37	31	-2	9	133,92
-4	-4	41	-7	2	33	-2	19	197,12
-4	1	41	-4	7	45	0	9	4,34
-4	1	42	-12	39	41	1	9	235,15
-4	3	43	-8	2	46	-3	5	171,91
-4	0	44	4	24	29	1	11	127,52
-4	-3	44	6	10	31	0	17	12,49
-4	2	44	10	15	39	0	7	139,92
-4	-5	44	14	17	23	-1	21	233,75
-4	3	45	-9	11	44	-2	5	15,77
-4	3	45	6	34	44	0	5	-7,68
-4	-1	45	6	4	42	0	13	85,63
-4	-2	47	-12	18	27	1	15	232,37
-4	-3	47	-1	36	53	1	17	147,02
-4	-2	47	10	17	48	-1	15	244,37
-4	1	47	12	38	46	-2	9	163,32
-4	-5	48	-7	10	51	-1	21	58,24
-4	-5	48	8	35	34	-2	21	41,77
-4	-1	50	-12	26	44	-1	13	57,12
-4	4	50	-6	15	35	1	3	139,43
-4	4	50	-1	31	53	1	3	-48,68
-4	-3	50	6	30	27	1	17	-54,34
-4	-1	50	6	2	24	0	13	145
-4	-2	50	8	22	42	1	15	195,66
-4	0	51	-10	17	52	1	11	215,13
-4	-4	51	2	18	38	-1	19	242,88
-4	-3	51	9	31	51	-3	17	-38,75
-4	-4	51	14	31	50	-2	19	-39,61
-4	-2	52	-9	11	23	1	15	21,92
-4	-1	52	-1	33	49	-1	13	-0,55
-4	4	52	4	32	23	-1	3	-82,18
-4	-3	52	4	-1	34	-2	17	266,54
-4	1	52	7	2	24	-1	9	167,67
-4	4	52	10	29	29	-2	3	-97,95
-4	4	52	14	34	52	1	3	12,62
-4	0	52	16	10	27	-2	11	-25,81
-4	-3	53	-12	-1	50	-2	17	274,68
-4	-5	53	-9	26	30	-2	21	3,04
-4	-5	53	-6	35	42	-3	21	52,38
-4	-1	53	-4	29	37	0	13	-81,52
-4	-3	53	-3	24	51	-3	17	116,7
-4	3	53	4	23	45	0	5	94,64
-4	-1	54	-11	35	36	-2	13	-3,74
-4	-4	54	15	20	28	0	19	173,06
-4	-5	54	16	15	53	1	21	180,26
-4	-1	55	13	4	23	-1	13	73,72
-4	2	56	-9	11	37	-1	7	2,9
-4	-4	56	-3	15	41	1	19	155,16
-4	3	56	-1	15	52	0	5	92,12
-4	-2	56	12	1	23	-1	15	210,13
-4	1	57	-8	38	27	1	9	117,96
-4	3	57	-5	8	42	-3	5	-58,01
-4	0	57	4	9	37	-1	11	-22,34
-4	-4	57	11	9	35	1	19	-16,37
-4	3	57	13	19	49	-2	5	169,06
-4	-2	57	14	33	37	-1	15	-35,38
-4	-3	58	16	31	29	0	17	-127,07
-4	3	59	-4	10	52	-2	5	-61,18
-4	-5	59	-2	23	46	-2	21	118,49
-4	-5	59	12	39	30	1	21	158,16
-3	4	13	-10	37	46	0	3	182,53
-3	-5	13	-5	18	39	-1	21	345,09
-3	1	13	5	2	28	-1	9	279,39
-3	-1	14	5	19	26	1	13	314,28
-3	0	14	10	2	45	1	11	278,45
-3	3	14	14	1	40	1	5	306,96
-3	-4	15	11	39	30	1	19	294,1
-3	-5	16	4	38	40	0	21	253,18
-3	-5	16	5	22	26	1	21	270,1
-3	-1	16	16	17	30	1	13	293,1
-3	3	16	16	23	47	-1	5	247,83
-3	-3	17	-7	18	44	0	17	298,42
-3	4	17	0	21	26	-3	3	265,28
-3	0	17	0	4	42	-3	11	171,29
-3	3	17	12	22	42	-1	5	269,91
-3	-5	18	-10	11	36	-2	21	114,2
-3	2	18	-6	4	25	0	7	142,8
-3	-1	18	6	5	51	1	13	153,94
-3	1	19	-12	18	42	-2	9	279,03
-3	1	19	11	33	25	1	9	42,33
-3	3	20	-12	35	42	0	5	88,31
-3	0	20	-9	12	43	-1	11	158,67
-3	2	20	-5	29	24	-2	7	-10,28
-3	4	20	-4	29	48	-3	3	26,24
-3	-2	20	5	9	47	-3	15	90,6
-3	3	20	9	37	32	1	5	191,45
-3	-1	21	-11	19	53	0	13	299,36
-3	-5	21	-10	9	43	1	21	114,88
-3	4	21	-3	24	53	-3	3	180,39
-3	-4	21	9	-1	52	0	19	379,24
-3	-2	21	15	5	32	-3	15	137,46
-3	2	22	-9	31	46	-1	7	39,7
-3	4	22	-5	12	42	1	3	133,97
-3	3	22	-1	36	26	-2	5	114,45
-3	2	22	2	15	33	1	7	235,25
-3	-2	22	6	17	30	1	15	292,68
-3	1	22	10	12	45	0	9	116,12
-3	-1	23	12	32	37	0	13	9,25
-3	-3	24	-11	15	33	0	17	215,26
-3	2	24	-3	14	38	1	7	198,21
-3	-2	24	4	37	26	0	15	158,06
-3	2	24	8	29	44	-3	7	20,82
-3	4	24	13	2	50	0	3	221,43
-3	4	25	12	24	42	0	3	153,8
-3	3	25	13	9	31	-2	5	46,92
-3	4	25	13	7	40	0	3	42,61
-3	1	26	-12	35	45	-2	9	109,56
-3	-1	26	-10	24	42	-3	13	183,31
-3	1	26	-1	20	33	0	9	257,9
-3	-4	26	6	12	51	1	19	165,16
-3	1	26	11	1	27	0	9	264,5
-3	-3	27	12	4	36	1	17	188,22
-3	4	28	7	28	33	1	3	25,33
-3	-4	29	-11	2	32	1	19	276,15
-3	1	29	-10	9	44	-1	9	78,04
-3	2	29	-8	18	39	-3	7	277,26
-3	-3	29	-6	23	38	-1	17	239,45
-3	-2	29	-2	19	47	-3	15	312,22
-3	-2	29	15	6	30	1	15	110,52
-3	-2	30	-1	11	36	-3	15	100,1
-3	2	30	-1	28	43	-1	7	58,59
-3	3	30	3	24	51	0	5	154,49
-3	3	30	4	34	31	-2	5	32,45
-3	-2	30	5	3	29	-2	15	194,32
-3	2	30	6	37	51	-1	7	215,66
-3	-5	30	8	23	26	-1	21	223,75
-3	-1	31	-9	4	26	0	13	131,11
-3	4	31	-8	31	45	-3	3	-9,36
-3	2	31	-7	11	27	0	7	57,01
-3	2	31	6	24	48	0	7	150,56
-3	-2	32	-12	6	50	0	15	83,19
-3	-2	32	-10	0	28	0	15	317,21
-3	0	32	1	28	42	0	11	14,83
-3	-1	32	1	3	33	1	13	209,48
-3	1	32	4	21	24	-1	9	259,06
-3	-3	32	9	21	38	-1	17	288,07
-3	-5	32	15	4	43	0	21	165,96
-3	1	33	11	17	44	-3	9	265,74
-3	2	33	13	38	53	1	7	246,51
-3	-3	34	-11	28	39	-1	17	57,99
-3	1	34	-11	28	51	0	9	22,11
-3	-5	34	-9	37	31	1	21	194,1
-3	0	34	6	27	44	-1	11	83,24
-3	-5	34	8	29	52	-2	21	36,16
-3	-3	34	10	0	24	1	17	339,67
-3	-2	35	5	36	30	-2	15	112,16
-3	-1	35	9	16	24	1	13	243,22
-3	0	35	12	4	49	-1	11	174,04
-3	3	36	-11	36	28	0	5	94,66
-3	-5	36	-6	23	52	1	21	247,9
-3	-2	36	-5	34	42	-3	15	69,23
-3	2	36	3	6	38	-2	7	62,8
-3	-1	37	5	5	27	1	13	122,55
-3	-2	38	1	17	38	-1	15	278,83
-3	2	38	15	7	26	0	7	26,7
-3	-4	39	-7	13	39	1	19	166,21
-3	4	39	-4	27	25	0	3	-2,18
-3	-2	39	1	3	41	-3	15	198,26
-3	1	39	3	27	40	1	9	54,57
-3	4	39	5	37	39	0	3	134,43
-3	-5	40	-12	-1	38	-2	21	345,67
-3	-5	40	16	14	30	-2	21	162,34
-3	4	41	-2	6	46	-3	3	50,86
-3	-1	41	0	38	37	0	13	194,86
-3	-4	41	10	7	24	-3	19	52,15
-3	1	41	11	16	48	-1	9	243,74
-3	-4	41	15	21	30	1	19	257,72
-3	0	41	15	14	26	-1	11	177,89
-3	3	42	3	33	49	1	5	28,68
-3	-3	43	0	12	51	1	17	125,6
-3	3	43	2	5	29	-1	5	92,85
-3	-2	43	3	37	41	-3	15	174,26
-3	-4	43	3	39	40	-1	19	270,51
-3	-5	43	7	3	49	-3	21	196,43
-3	0	43	10	15	37	0	11	177,72
-3	-3	43	15	1	40	-1	17	284,28
-3	2	44	-2	4	34	-3	7	116,26
-3	-5	44	-1	27	45	1	21	66,37
-3	-1	44	1	30	51	1	13	9,7
-3	-3	44	5	19	52	-3	17	280,42
-3	2	44	7	14	24	-1	7	159,02
-3	4	45	-4	31	51	1	3	-16,55
-3	0	45	8	15	40	-1	11	209,47
-3	0	45	12	36	34	-1	11	118,26
-3	4	46	-8	33	27	1	3	-13,07
-3	-2	46	-4	37	23	-2	15	116,05
-3	-3	46	8	9	26	-2	17	14,81
-3	-5	46	14	1	25	-1	21	281,21
-3	4	47	-11	31	33	-3	3	-51,08
-3	2	47	11	18	30	-1	7	246,5
-3	4	47	12	31	30	-3	3	-60,99
-3	-5	48	-9	22	39	-2	21	206,8
-3	4	48	-9	-1	39	-1	3	322,52
-3	-1	48	6	25	23	-2	13	63,97
-3	3	48	11	5	33	-1	5	93,46
-3	3	49	-8	21	24	-2	5	185,13
-3	-5	49	-5	11	39	-3	21	68,62
-3	-1	49	14	28	37	0	13	-32,28
-3	-5	49	16	14	25	0	21	128,93
-3	3	50	-4	3	30	-2	5	129,33
-3	-3	50	-3	8	49	1	17	40,74
-3	-1	50	4	16	31	0	13	177,47
-3	3	50	10	37	47	-1	5	159,45
-3	1	50	11	21	32	0	9	190,98
-3	0	51	2	7	40	-2	11	8,85
-3	-1	51	6	22	38	0	13	174,19
-3	4	51	11	24	33	-2	3	88,54
-3	-3	51	13	29	34	1	17	-26,19
-3	3	52	-3	25	36	-3	5	66,32
-3	3	52	7	34	45	-2	5	-8,84
-3	-1	53	-10	4	49	-3	13	104,35
-3	-4	53	-5	18	49	0	19	235,95
-3	-3	53	-3	14	37	-2	17	133,07
-3	-4	53	9	11	25	0	19	17,37
-3	-5	54	-3	36	34	0	21	73,65
-3	2	54	7	37	48	-2	7	129,08
-3	0	54	13	6	36	-3	11	28,46
-3	-4	55	-1	25	27	-3	19	70,66
-3	-1	55	1	6	32	-3	13	27,45
-3	-3	55	10	35	24	0	17	5,6
-3	3	56	-12	19	50	1	5	228,14
-3	1	56	-11	4	42	-2	9	77,26
-3	-4	56	-7	13	42	-3	19	107,16
-3	-2	56	-3	10	45	1	15	21,47
-3	-1	56	3	27	52	0	13	2,88
-3	1	56	11	25	25	-2	9	36,96
-3	-1	57	7	25	46	0	13	58,19
-3	2	57	9	7	39	-3	7	-1,91
-3	-2	58	-4	3	45	-3	15	134,54
-3	-4	58	4	14	24	-2	19	102,12
-3	4	59	-3	24	31	0	3	54,25
-3	-3	59	11	12	53	-2	17	56,69
-2	1	13	-12	22	53	-1	9	292,62
-2	4	13	-10	13	51	-2	3	150,14
-2	1	13	-6	36	44	-3	9	173,04
-2	1	13	-3	30	43	-2	9	17,35
-2	1	13	6	15	52	-2	9	243,5
-2	3	13	11	28	49	1	5	71,45
-2	-2	13	11	35	47	0	15	130,36
-2	-4	13	12	33	29	0	19	39,45
-2	2	14	-3	21	39	-3	7	278,65
-2	-5	14	11	13	48	-3	21	206,36
-2	-4	15	2	1	49	-2	19	322,2
-2	-3	15	5	-2	47	0	17	401,05
-2	4	15	15	16	33	1	3	264,63
-2	-1	16	-8	13	30	-3	13	175,43
-2	-5	16	-3	26	36	-1	21	155,65
-2	-4	16	2	20	38	1	19	324,99
-2	-4	16	5	23	29	-3	19	235,53
-2	0	17	-5	16	53	-1	11	295,5
-2	0	18	-9	6	34	-2	11	105,22
-2	-2	18	-2	36	33	1	15	177,07
-2	-5	18	2	2	41	0	21	270,25
-2	3	19	-10	18	33	-3	5	285,15
-2	-1	19	-4	16	23	0	13	245,66
-2	-2	19	-2	28	25	1	15	55,77
-2	2	20	-12	3	41	0	7	193,22
-2	-3	20	-8	25	42	-2	17	153,17
-2	4	20	-1	6	25	-2	3	89,97
-2	-1	20	5	13	26	1	13	179,55
-2	2	21	-12	32	36	-1	7	46,49
-2	-4	21	-5	17	28	-1	19	311,29
-2	2	21	-2	34	35	-3	7	66,77
-2	-2	21	13	10	27	1	15	105,37
-2	-1	22	13	14	27	1	13	210,29
-2	4	23	-3	19	28	-1	3	300,02
-2	-2	23	12	24	50	-1	15	229,25
-2	3	23	13	10	34	-2	5	71,48
-2	1	24	3	28	26	1	9	36,88
-2	3	24	10	38	41	1	5	244,09
-2	4	25	-6	18	51	1	3	306,51
-2	1	25	7	33	35	-3	9	43,34
-2	3	27	11	8	48	1	5	78,72
-2	0	28	-10	36	32	-1	11	163,57
-2	-3	28	-3	24	34	1	17	195,01
-2	1	28	3	11	38	-3	9	103,04
-2	-5	28	12	2	53	1	21	302,36
-2	2	29	-4	23	28	1	7	210,99
-2	3	30	-1	27	51	-1	5	84,58
-2	-2	30	10	6	25	-2	15	92,89
-2	2	30	11	25	52	-2	7	131,15
-2	2	30	13	24	52	-1	7	199,97
-2	-3	31	-10	37	26	-3	17	176,38
-2	4	31	-7	36	53	-1	3	174,83
-2	0	31	-4	35	38	1	11	129,77
-2	-4	31	-4	39	33	-3	19	269,7
-2	2	31	12	28	29	0	7	-4,61
-2	0	31	14	14	26	-3	11	188,08
-2	-3	32	0	20	32	-2	17	277,7
-2	2	32	5	22	43	-1	7	255,55
-2	-3	32	13	9	34	1	17	88,49
-2	-1	32	16	13	26	-3	13	155,88
-2	2	33	-7	24	29	0	7	137,25
-2	-3	33	4	-1	39	-1	17	410,14
-2	1	33	10	9	34	0	9	43,08
-2	3	33	10	25	30	-1	5	135,49
-2	-2	33	15	11	50	-1	15	132,07
-2	-3	33	15	27	32	-3	17	65,62
-2	-1	34	11	26	51	-1	13	138,04
-2	-4	35	8	-2	43	-2	19	397,14
-2	4	35	12	29	48	0	3	-3,97
-2	-3	36	-12	34	36	1	17	91,76
-2	-2	36	-1	23	23	-3	15	184,25
-2	0	36	6	21	27	1	11	264,02
-2	3	36	10	14	25	-1	5	187,85
-2	1	37	3	11	35	-3	9	86,3
-2	0	38	-11	20	38	-1	11	300,85
-2	1	38	-8	9	49	1	9	79,23
-2	-3	38	-5	11	47	1	17	128,62
-2	4	38	-3	37	48	-3	3	187,68
-2	-2	38	7	1	34	0	15	283,32
-2	-3	38	8	39	25	-1	17	263,49
-2	4	39	-8	-2	26	-2	3	362,1
-2	-4	39	6	13	48	-2	19	167,13
-2	-3	39	15	35	42	0	17	101,68
-2	1	40	3	37	49	-2	9	188,79
-2	-2	41	-12	14	52	-1	15	224,77
-2	2	41	9	6	51	-1	7	104,07
-2	3	42	-9	34	50	-3	5	55,84
-2	-1	42	-7	25	51	1	13	161,85
-2	-2	42	-4	16	32	-3	15	247,99
-2	-5	42	2	29	28	-2	21	-7,99
-2	4	42	7	33	37	1	3	24,01
-2	1	42	15	1	39	-1	9	303,74
-2	-2	43	12	1	49	-2	15	290,16
-2	-1	44	-4	14	47	0	13	165,82
-2	0	45	-5	15	29	0	11	176,01
-2	-1	45	-5	30	53	-2	13	1,79
-2	1	45	10	1	29	-2	9	262,7
-2	0	46	-10	11	37	-1	11	98,55
-2	1	46	-8	27	24	-2	9	5,27
-2	-4	46	-3	21	53	-1	19	295
-2	3	46	12	11	52	-2	5	59,62
-2	-3	47	8	37	41	0	17	167,34
-2	3	47	8	0	32	-2	5	290,4
-2	-2	47	11	9	29	-2	15	30,99
-2	-3	47	12	38	31	1	17	214,27
-2	1	47	15	4	28	1	9	155,37
-2	1	48	-12	6	49	-1	9	94,01
-2	-1	48	-7	23	27	-3	13	178,54
-2	-4	48	8	20	46	-3	19	282,61
-2	-1	48	15	1	47	-1	13	306,38
-2	-4	49	10	20	50	0	19	274,37
-2	-3	50	5	34	31	-1	17	55,66
-2	-1	50	9	3	23	1	13	194,1
-2	2	50	16	35	25	0	7	35,9
-2	-4	51	15	1	32	-2	19	275,2
-2	-3	52	-10	19	36	-3	17	261,74
-2	3	52	-9	2	24	1	5	235,03
-2	2	52	-4	21	36	0	7	201,57
-2	3	52	8	22	42	-1	5	220,06
-2	-3	53	2	25	38	-3	17	114,69
-2	2	53	15	22	32	0	7	177,21
-2	1	55	-6	1	41	1	9	271,23
-2	-2	55	3	23	42	-2	15	177,77
-2	2	55	9	1	27	-3	7	260,41
-2	1	56	-10	28	43	-2	9	-16,18
-2	-5	56	-4	3	28	0	21	169,92
-2	-5	56	1	29	44	-3	21	8,46
-2	4	56	7	14	23	-3	3	130,06
